date,sku,category,units_sold,order_value,channel,country,customer_segment,cost_per_unit,margin_pct,promo_flag,event,ad_spend,web_traffic,review_score,discontinued_flag,launch_date,discontinue_date,archetype
2021-09-07,Supply Disrupted,Outdoor,13.0,490.78107048600697,amazon,US,Family,25,0.26,0,,292.8307589994188,751.267804072081,4.087086835116089,0,2021-01-01,,disrupted
2021-09-08,Supply Disrupted,Outdoor,16.0,567.2806677484027,website,CA,Family,25,0.26,0,,148.69260295120492,817.7428913896795,4.241447422017228,0,2021-01-01,,disrupted
2021-09-09,Supply Disrupted,Outdoor,12.0,416.9011043927222,mobile,US,Young Pro,25,0.26,0,,310.409025731425,914.3144267533271,4.363710122051132,0,2021-01-01,,disrupted
2021-09-10,Supply Disrupted,Outdoor,13.0,483.19364408205587,mobile,US,Family,25,0.26,0,,174.7880657328476,647.5698506566775,4.437203599679859,0,2021-01-01,,disrupted
2021-09-11,Supply Disrupted,Outdoor,17.0,614.4968391137063,website,US,Family,25,0.26,0,,350.461140571728,1024.9495492063716,4.197543809141582,0,2021-01-01,,disrupted
2021-09-12,Supply Disrupted,Outdoor,16.0,604.2471018214803,amazon,US,Family,25,0.26,0,,134.32264390562005,765.265107291639,4.104336534363328,0,2021-01-01,,disrupted
2021-09-13,Supply Disrupted,Outdoor,13.0,493.8185015828808,amazon,US,Family,25,0.26,0,,223.42435647175694,1089.1913105014742,4.395836699358767,0,2021-01-01,,disrupted
2021-09-14,Supply Disrupted,Outdoor,14.0,529.4515848602845,amazon,US,Family,25,0.26,0,,218.28996606713383,842.7233729756327,4.173746530179913,0,2021-01-01,,disrupted
2021-09-15,Supply Disrupted,Outdoor,10.0,380.3681265684781,amazon,US,Family,25,0.26,0,,76.51918235856084,506.966902194756,4.4629310108346125,0,2021-01-01,,disrupted
2021-09-16,Supply Disrupted,Outdoor,14.0,474.2549059710578,website,US,Young Pro,25,0.26,0,,151.28096201801918,1040.8079435245118,4.335518631226102,0,2021-01-01,,disrupted
2021-09-17,Supply Disrupted,Outdoor,13.0,493.2849289304922,amazon,US,Family,25,0.26,0,,197.87386947823265,789.9659424925561,4.341599918758815,0,2021-01-01,,disrupted
2021-09-18,Supply Disrupted,Outdoor,14.0,519.5951432512002,mobile,US,Family,25,0.26,0,,194.51146476758635,884.8858103086304,4.363131899006932,0,2021-01-01,,disrupted
2021-09-19,Supply Disrupted,Outdoor,17.0,604.7462289729381,amazon,US,Young Pro,25,0.26,0,,235.85845126180232,959.9299539816283,4.341424026887867,0,2021-01-01,,disrupted
2021-09-20,Supply Disrupted,Outdoor,12.0,482.1933118095714,amazon,US,Older Adult,25,0.26,0,,318.3285728492251,1097.7425638448128,4.175217190347724,0,2021-01-01,,disrupted
2021-09-21,Supply Disrupted,Outdoor,12.0,435.8370595297169,website,US,Family,25,0.26,0,,257.8324709663834,1231.4556357993279,4.436670413082631,0,2021-01-01,,disrupted
2021-09-22,Supply Disrupted,Outdoor,14.0,505.9538957251678,website,US,Family,25,0.26,0,,282.83601480698076,850.8927602157539,4.187434290604026,0,2021-01-01,,disrupted
2021-09-23,Supply Disrupted,Outdoor,11.0,407.9346442795621,mobile,US,Family,25,0.26,0,,139.2938263309714,649.0460419525614,4.323974556558898,0,2021-01-01,,disrupted
2021-09-24,Supply Disrupted,Outdoor,16.0,607.9982355867843,amazon,US,Family,25,0.26,0,,210.3115334030992,776.3353503854761,4.414139992658526,0,2021-01-01,,disrupted
2021-09-25,Supply Disrupted,Outdoor,11.0,442.4051378914639,amazon,US,Older Adult,25,0.26,0,,143.93060330900207,1340.3261763993055,4.219832244413022,0,2021-01-01,,disrupted
2021-09-26,Supply Disrupted,Outdoor,13.0,481.54464303991995,mobile,US,Family,25,0.26,0,,133.35237129135675,996.3130429077706,4.265758461473942,0,2021-01-01,,disrupted
2021-09-27,Supply Disrupted,Outdoor,11.0,418.10680423100206,amazon,US,Family,25,0.26,0,,195.96551596726425,1137.8981740026604,4.427116092685304,0,2021-01-01,,disrupted
2021-09-28,Supply Disrupted,Outdoor,13.0,493.18474392285106,amazon,US,Family,25,0.26,0,,183.5837234139923,813.3706225229729,4.331416277872219,0,2021-01-01,,disrupted
2021-09-29,Supply Disrupted,Outdoor,17.0,602.6527508461389,amazon,US,Young Pro,25,0.26,0,,231.72675941058938,839.7889278023072,4.167847128979583,0,2021-01-01,,disrupted
2021-09-30,Supply Disrupted,Outdoor,14.0,505.99060163201216,website,US,Family,25,0.26,0,,167.33837255507007,838.3757615095324,4.191060775392386,0,2021-01-01,,disrupted
2021-10-01,Supply Disrupted,Outdoor,12.0,435.3230024364626,website,US,Family,25,0.26,0,,180.98969383666451,865.7035732484082,4.377417726321222,0,2021-01-01,,disrupted
2021-10-02,Supply Disrupted,Outdoor,15.0,569.2410287328178,amazon,US,Family,25,0.26,0,,115.9112407399547,565.3583706087791,4.347423959795849,0,2021-01-01,,disrupted
2021-10-03,Supply Disrupted,Outdoor,19.0,675.1609265367841,amazon,US,Young Pro,25,0.26,0,,228.13387651218733,1054.1229843424408,4.287126379671211,0,2021-01-01,,disrupted
2021-10-04,Supply Disrupted,Outdoor,11.0,425.83789378394584,website,US,Older Adult,25,0.26,0,,118.491262070508,1220.2518982031343,4.4583798086315625,0,2021-01-01,,disrupted
2021-10-05,Supply Disrupted,Outdoor,15.0,568.5851388523141,amazon,US,Family,25,0.26,0,,284.72349055575637,637.3524048444519,4.28964318460862,0,2021-01-01,,disrupted
2021-10-06,Supply Disrupted,Outdoor,14.0,563.3928674187965,amazon,US,Older Adult,25,0.26,0,,234.13940176538676,837.3339079783459,4.249306349328855,0,2021-01-01,,disrupted
2021-10-07,Supply Disrupted,Outdoor,16.0,608.1696524329544,amazon,US,Family,25,0.26,0,,209.8410094641783,782.3095552346741,4.428297187543115,0,2021-01-01,,disrupted
2021-10-08,Supply Disrupted,Outdoor,7.0,259.81512183837316,mobile,US,Family,25,0.26,0,,159.9342741632983,753.9316939052014,4.366520589796771,0,2021-01-01,,disrupted
2021-10-09,Supply Disrupted,Outdoor,14.0,508.2803665180441,website,US,Family,25,0.26,0,,199.20595266771707,754.1490496173866,4.41728587761718,0,2021-01-01,,disrupted
2021-10-10,Supply Disrupted,Outdoor,16.0,593.7858480535857,amazon,CA,Family,25,0.26,0,,274.56607059478506,698.6384809146705,4.241172508160242,0,2021-01-01,,disrupted
2021-10-11,Supply Disrupted,Outdoor,11.0,418.6536496285039,amazon,US,Family,25,0.26,0,,84.16914056369987,974.0202939612719,4.492808559268326,0,2021-01-01,,disrupted
2021-10-12,Supply Disrupted,Outdoor,13.0,480.9802365193936,mobile,US,Family,25,0.26,0,,211.6855366074811,763.0337166534612,4.207077628992105,0,2021-01-01,,disrupted
2021-10-13,Supply Disrupted,Outdoor,13.0,492.23823050405565,amazon,US,Family,25,0.26,0,,137.29610582502679,1105.8453856506878,4.23520474903862,0,2021-01-01,,disrupted
2021-10-14,Supply Disrupted,Outdoor,14.0,528.6693416495947,amazon,US,Family,25,0.26,0,,358.7673716972032,924.8540471699451,4.09991234957909,0,2021-01-01,,disrupted
2021-10-15,Supply Disrupted,Outdoor,15.0,535.1305577355847,amazon,US,Young Pro,25,0.26,0,,163.28483706101338,573.3584538675464,4.485284155470822,0,2021-01-01,,disrupted
2021-10-16,Supply Disrupted,Outdoor,14.0,563.40883906722,amazon,US,Older Adult,25,0.26,0,,173.239613585353,995.8355147273555,4.250725199248841,0,2021-01-01,,disrupted
2021-10-17,Supply Disrupted,Outdoor,14.0,531.1634775420821,amazon,US,Family,25,0.26,0,,205.3280736628864,978.0300467483628,4.335328237390401,0,2021-01-01,,disrupted
2021-10-18,Supply Disrupted,Outdoor,20.0,757.7445099223847,amazon,US,Family,25,0.26,0,,248.42485196569388,1236.7231524103177,4.2652622627289905,0,2021-01-01,,disrupted
2021-10-19,Supply Disrupted,Outdoor,11.0,408.2810515139193,mobile,US,Family,25,0.26,0,,77.54335422381291,857.3095444398541,4.3665385006725295,0,2021-01-01,,disrupted
2021-10-20,Supply Disrupted,Outdoor,12.0,433.9823991521052,website,US,Family,25,0.26,0,,230.12876003502464,749.8935235644631,4.222893360211499,0,2021-01-01,,disrupted
2021-10-21,Supply Disrupted,Outdoor,13.0,522.9009036579439,amazon,US,Older Adult,25,0.26,0,,147.7556660543932,984.4395227950124,4.22542581860097,0,2021-01-01,,disrupted
2021-10-22,Supply Disrupted,Outdoor,12.0,453.1076625405817,amazon,US,Family,25,0.26,0,,158.45862846786105,1015.674767875071,4.0957842678616645,0,2021-01-01,,disrupted
2021-10-23,Supply Disrupted,Outdoor,18.0,669.9299624608207,amazon,CA,Family,25,0.26,0,,295.54340926145596,715.9832651973587,4.385067644659785,0,2021-01-01,,disrupted
2021-10-24,Supply Disrupted,Outdoor,15.0,605.3838044051897,amazon,US,Older Adult,25,0.26,0,,243.02546838906198,1289.069260706963,4.394287424071749,0,2021-01-01,,disrupted
2021-10-25,Supply Disrupted,Outdoor,17.0,644.6454515283926,amazon,US,Family,25,0.26,0,,231.8496612471714,1148.3110068441422,4.308995181828839,0,2021-01-01,,disrupted
2021-10-26,Supply Disrupted,Outdoor,16.0,604.6018466534571,amazon,US,Family,25,0.26,0,,237.6880734276577,719.4492495732887,4.133634656647125,0,2021-01-01,,disrupted
2021-10-27,Supply Disrupted,Outdoor,17.0,645.2142209118579,amazon,US,Family,25,0.26,0,,264.6346072206832,910.020562651664,4.353206247350303,0,2021-01-01,,disrupted
2021-10-28,Supply Disrupted,Outdoor,15.0,568.1450158282926,amazon,US,Family,25,0.26,0,,151.68736946728922,946.9637720290206,4.250870442016248,0,2021-01-01,,disrupted
2021-10-29,Supply Disrupted,Outdoor,14.0,474.0440637811238,website,US,Young Pro,25,0.26,0,,292.7888434075604,992.9377216069729,4.313229599718797,0,2021-01-01,,disrupted
2021-10-30,Supply Disrupted,Outdoor,18.0,682.2827804136032,amazon,US,Family,25,0.26,0,,298.8050373848362,981.605006287237,4.288219990681179,0,2021-01-01,,disrupted
2021-10-31,Supply Disrupted,Outdoor,19.0,708.2003514531685,amazon,CA,Family,25,0.26,0,,211.34184041778653,1059.0056021525645,4.459730327925488,0,2021-01-01,,disrupted
2021-11-01,Supply Disrupted,Outdoor,16.0,607.00884239712,amazon,US,Family,25,0.26,0,,264.02471378083436,1073.2750894624407,4.33242671583357,0,2021-01-01,,disrupted
2021-11-02,Supply Disrupted,Outdoor,13.0,480.7189367982414,mobile,US,Family,25,0.26,0,,178.09825473662727,995.2786525028031,4.179910534695983,0,2021-01-01,,disrupted
2021-11-03,Supply Disrupted,Outdoor,18.0,684.7751457430418,amazon,US,Family,25,0.26,0,,310.9536269884835,1002.6441127541332,4.471191254945524,0,2021-01-01,,disrupted
2021-11-04,Supply Disrupted,Outdoor,17.0,591.9994572536909,amazon,CA,Young Pro,25,0.26,0,,197.7383542028709,1031.9413155874886,4.286274323184286,0,2021-01-01,,disrupted
2021-11-05,Supply Disrupted,Outdoor,13.0,463.0250789081038,amazon,US,Young Pro,25,0.26,0,,334.72363950233,700.0741297145801,4.403451779047153,0,2021-01-01,,disrupted
2021-11-06,Supply Disrupted,Outdoor,18.0,682.8485598832709,amazon,US,Family,25,0.26,0,,213.1035837133316,875.5680982081716,4.329755388255995,0,2021-01-01,,disrupted
2021-11-07,Supply Disrupted,Outdoor,19.0,707.7161971832477,amazon,CA,Family,25,0.26,0,,341.93988155726,891.2248379014765,4.425370752992484,0,2021-01-01,,disrupted
2021-11-08,Supply Disrupted,Outdoor,17.0,615.8114902317559,website,US,Family,25,0.26,0,,270.34501634471667,915.3218200817906,4.304508276140665,0,2021-01-01,,disrupted
2021-11-09,Supply Disrupted,Outdoor,15.0,557.2150774010967,mobile,US,Family,25,0.26,0,,242.09997046475723,818.8611963470859,4.408725391392583,0,2021-01-01,,disrupted
2021-11-10,Supply Disrupted,Outdoor,17.0,602.399175120732,amazon,US,Young Pro,25,0.26,0,,242.35722222090587,916.9424703780752,4.146822362951452,0,2021-01-01,,disrupted
2021-11-11,Supply Disrupted,Outdoor,17.0,643.7235954269953,amazon,US,Family,25,0.26,0,,175.88152734932783,896.0579311195249,4.2373382999975355,0,2021-01-01,,disrupted
2021-11-12,Supply Disrupted,Outdoor,16.0,606.616416805508,amazon,US,Family,25,0.26,0,,204.7585619173555,1184.959841300678,4.300016566526329,0,2021-01-01,,disrupted
2021-11-13,Supply Disrupted,Outdoor,22.0,816.7334731890936,mobile,US,Family,25,0.26,0,,305.39538384833196,1034.4743325368029,4.377066845988318,0,2021-01-01,,disrupted
2021-11-14,Supply Disrupted,Outdoor,20.0,759.1142320674232,amazon,US,Family,25,0.26,0,,265.1583154183804,1009.2260201265411,4.355761761597607,0,2021-01-01,,disrupted
2021-11-15,Supply Disrupted,Outdoor,,565.8343742724983,amazon,US,Older Adult,25,0.26,0,,143.55264754890246,818.9976503806998,4.4661989149638215,0,2021-01-01,,disrupted
2021-11-16,Supply Disrupted,Outdoor,18.0,683.2421893133621,amazon,US,Family,25,0.26,0,,317.32536742101115,1204.6827371334452,4.358652786893645,0,2021-01-01,,disrupted
2021-11-17,Supply Disrupted,Outdoor,16.0,606.5726503655152,amazon,US,Family,25,0.26,0,,222.86776334518845,1007.7987846013639,4.296401927509074,0,2021-01-01,,disrupted
2021-11-18,Supply Disrupted,Outdoor,17.0,605.9788548771277,amazon,US,Young Pro,25,0.26,0,,231.84385776193676,1182.24760914925,4.44362494219322,0,2021-01-01,,disrupted
2021-11-19,Supply Disrupted,Outdoor,15.0,567.9538951652602,amazon,US,Family,25,0.26,0,,342.69879905864923,869.9206182105927,4.234033621701495,0,2021-01-01,,disrupted
2021-11-20,Supply Disrupted,Outdoor,25.0,887.3928409790975,amazon,US,Young Pro,25,0.26,0,,167.5002396017707,1268.3207519525765,4.23205351044054,0,2021-01-01,,disrupted
2021-11-21,Supply Disrupted,Outdoor,19.0,720.2961174678439,amazon,US,Family,25,0.26,0,,252.0596983487748,1089.3714299934245,4.295782605846283,0,2021-01-01,,disrupted
2021-11-22,Supply Disrupted,Outdoor,14.0,564.0735356244311,amazon,US,Older Adult,25,0.26,0,,306.6094854722535,700.2388759154793,4.309773872998674,0,2021-01-01,,disrupted
2021-11-23,Supply Disrupted,Outdoor,16.0,574.8957080788816,website,US,Family,25,0.26,0,,200.300406462164,975.406569663903,3.89892803485659,0,2021-01-01,,disrupted
2021-11-24,Supply Disrupted,Outdoor,20.0,758.1086649297528,amazon,US,Family,25,0.26,0,,276.13679185718667,1215.8936288962414,4.289322504287238,0,2021-01-01,,disrupted
2021-11-25,Supply Disrupted,Outdoor,21.0,746.1810818987187,amazon,US,Young Pro,25,0.26,0,,161.3055331886285,1112.896368528424,4.283809578689514,0,2021-01-01,,disrupted
2021-11-26,Supply Disrupted,Outdoor,46.0,1589.7848685807946,amazon,US,Family,25,0.26,1,holiday,239.21042440203342,926.2362837490479,4.386028374760598,0,2021-01-01,,disrupted
2021-11-27,Supply Disrupted,Outdoor,19.0,629.9463956599013,website,CA,Young Pro,25,0.26,0,,236.31958460029634,896.7111817213355,4.270927259755854,0,2021-01-01,,disrupted
2021-11-28,Supply Disrupted,Outdoor,20.0,755.7225684838545,amazon,US,Family,25,0.26,0,,282.3785389450112,933.2565405811176,4.131669703397529,0,2021-01-01,,disrupted
2021-11-29,Supply Disrupted,Outdoor,47.0,1518.2893165148755,amazon,US,Young Pro,25,0.26,1,holiday,252.73940959115632,870.5019506833382,4.2365896977635815,0,2021-01-01,,disrupted
2021-11-30,Supply Disrupted,Outdoor,14.0,504.86024414052986,website,US,Family,25,0.26,0,,188.79046994784062,1163.3761738768028,4.079383266220565,0,2021-01-01,,disrupted
2021-12-01,Supply Disrupted,Outdoor,17.0,645.7508810954675,amazon,US,Family,25,0.26,0,,271.61673448332056,1172.1917233626903,4.39492142968971,0,2021-01-01,,disrupted
2021-12-02,Supply Disrupted,Outdoor,14.0,529.2664319524355,amazon,US,Family,25,0.26,0,,212.21853395396712,1025.6922182351093,4.156270362857418,0,2021-01-01,,disrupted
2021-12-03,Supply Disrupted,Outdoor,19.0,720.4104040184683,amazon,US,Family,25,0.26,0,,263.7878927333685,916.9254535883899,4.303731106547599,0,2021-01-01,,disrupted
2021-12-04,Supply Disrupted,Outdoor,22.0,782.899915620084,amazon,US,Young Pro,25,0.26,0,,316.89020503351446,888.7501409090061,4.359821433667722,0,2021-01-01,,disrupted
2021-12-05,Supply Disrupted,Outdoor,21.0,845.3147270613144,amazon,US,Older Adult,25,0.26,0,,314.1906071289038,784.9690987552482,4.262656904791723,0,2021-01-01,,disrupted
2021-12-06,Supply Disrupted,Outdoor,19.0,717.5363865939404,amazon,US,Family,25,0.26,0,,235.18007884897077,1006.88037335268,4.103846436044718,0,2021-01-01,,disrupted
2021-12-07,Supply Disrupted,Outdoor,20.0,761.0894450787684,amazon,US,Family,25,0.26,0,,274.0324435642675,1305.9274937150458,4.486266906990065,0,2021-01-01,,disrupted
2021-12-08,Supply Disrupted,Outdoor,19.0,719.8116401029534,amazon,US,Family,25,0.26,0,,313.376068567036,984.2550096465724,4.262087751521196,0,2021-01-01,,disrupted
2021-12-09,Supply Disrupted,Outdoor,18.0,682.6390759943887,amazon,US,Family,25,0.26,0,,421.829012446317,990.1442425813603,4.314376610699159,0,2021-01-01,,disrupted
2021-12-10,Supply Disrupted,Outdoor,19.0,721.9941251309581,amazon,US,Family,25,0.26,0,,301.9982202639729,1165.983648491093,4.413877123769637,0,2021-01-01,,disrupted
2021-12-11,Supply Disrupted,Outdoor,16.0,644.5452360235745,amazon,US,Older Adult,25,0.26,0,,195.2715541020479,1020.0109087480781,4.3012053211601895,0,2021-01-01,,disrupted
2021-12-12,Supply Disrupted,Outdoor,24.0,910.5214725860532,amazon,US,Family,25,0.26,0,,132.6451447204471,1176.8506351610165,4.332878698934469,0,2021-01-01,,disrupted
2021-12-13,Supply Disrupted,Outdoor,18.0,664.1784111037427,mobile,US,Family,25,0.26,0,,405.3266005688376,944.5456087466499,4.07235151869809,0,2021-01-01,,disrupted
2021-12-14,Supply Disrupted,Outdoor,21.0,745.5878460054889,amazon,US,Young Pro,25,0.26,0,,424.9392011555946,1437.1650850714464,4.243991477919433,0,2021-01-01,,disrupted
2021-12-15,Supply Disrupted,Outdoor,19.0,723.0542461569031,amazon,US,Family,25,0.26,0,,298.55777733576105,1079.9077599973102,4.487607345498892,0,2021-01-01,,disrupted
2021-12-16,Supply Disrupted,Outdoor,20.0,709.8710693289777,amazon,US,Young Pro,25,0.26,0,,327.75912218600547,936.6416601771149,4.229008695566049,0,2021-01-01,,disrupted
2021-12-17,Supply Disrupted,Outdoor,20.0,759.3502772311413,amazon,US,Family,25,0.26,0,,398.6384770940482,742.472089384027,4.371357602771828,0,2021-01-01,,disrupted
2021-12-18,Supply Disrupted,Outdoor,25.0,955.2368304413775,amazon,US,Family,25,0.26,0,,320.77573724271656,1244.8518671410409,4.691089609044239,0,2021-01-01,,disrupted
2021-12-19,Supply Disrupted,Outdoor,22.0,886.2934325792364,amazon,US,Older Adult,25,0.26,0,,471.5816367647168,1127.2736919837116,4.303677624800221,0,2021-01-01,,disrupted
2021-12-20,Supply Disrupted,Outdoor,13.0,482.53974616493224,mobile,US,Family,25,0.26,0,,259.9481732584234,1043.6030947095983,4.369218428106766,0,2021-01-01,,disrupted
2021-12-21,Supply Disrupted,Outdoor,21.0,778.2849004896453,amazon,CA,Family,25,0.26,0,,365.296066533407,1117.3517211842009,4.173173188457716,0,2021-01-01,,disrupted
2021-12-22,Supply Disrupted,Outdoor,21.0,797.5120947072188,amazon,US,Family,25,0.26,0,,286.4177642287458,1217.6928621096388,4.3835841907603585,0,2021-01-01,,disrupted
2021-12-23,Supply Disrupted,Outdoor,18.0,681.6607019397886,amazon,US,Family,25,0.26,0,,326.8620269432424,916.7685624469483,4.2425515312940005,0,2021-01-01,,disrupted
2021-12-24,Supply Disrupted,Outdoor,17.0,642.0985981190884,amazon,US,Family,25,0.26,0,,253.17715621124893,1139.612350476773,4.111025484046792,0,2021-01-01,,disrupted
2021-12-25,Supply Disrupted,Outdoor,58.0,2006.2560027242705,amazon,US,Family,25,0.26,1,holiday,243.97751255661686,1217.6611568855897,4.429708291017975,0,2021-01-01,,disrupted
2021-12-26,Supply Disrupted,Outdoor,22.0,765.8386421731933,mobile,US,Young Pro,25,0.26,0,,332.274605317674,1179.6933477441094,4.463467424227323,0,2021-01-01,,disrupted
2021-12-27,Supply Disrupted,Outdoor,25.0,947.8279891829544,amazon,US,Family,25,0.26,0,,370.88981886924824,997.7644888138574,4.2994794282418685,0,2021-01-01,,disrupted
2021-12-28,Supply Disrupted,Outdoor,19.0,720.2143264677211,amazon,US,Family,25,0.26,0,,429.7973763138799,1081.0109631540352,4.290094134033227,0,2021-01-01,,disrupted
2021-12-29,Supply Disrupted,Outdoor,18.0,682.9933517639142,amazon,US,Family,25,0.26,0,,170.1165439337176,1136.1616639020492,4.340384950922267,0,2021-01-01,,disrupted
2021-12-30,Supply Disrupted,Outdoor,18.0,681.3909825679382,amazon,US,Family,25,0.26,0,,373.2584837985557,1025.1678613918064,4.222750704392277,0,2021-01-01,,disrupted
2021-12-31,Supply Disrupted,Outdoor,27.0,1028.096100513123,amazon,US,Family,25,0.26,0,,221.20955691289288,1105.2711786478292,4.516872644160777,0,2021-01-01,,disrupted
2022-01-01,Supply Disrupted,Outdoor,24.0,965.8646672129487,amazon,US,Older Adult,25,0.26,0,,340.43864000456443,881.5062340555605,4.251810485825071,0,2021-01-01,,disrupted
2022-01-02,Supply Disrupted,Outdoor,24.0,871.4722631372821,website,US,Family,25,0.26,0,,389.05821223338086,880.0214632818314,4.425036972086342,0,2021-01-01,,disrupted
2022-01-03,Supply Disrupted,Outdoor,24.0,909.3116096050247,amazon,US,Family,25,0.26,0,,310.58399972827385,1075.0697707169315,4.266264219324272,0,2021-01-01,,disrupted
2022-01-04,Supply Disrupted,Outdoor,20.0,756.7316517956244,amazon,US,Family,25,0.26,0,,169.41808658841245,1024.2326141391202,4.1983412793537545,0,2021-01-01,,disrupted
